stream,ID,twi30agg,tpi30agg,accum30,vv30agg,vvsd30agg,npol30agg,NDVI_med,nppmmid30agg,deficitRS,cad30RS,decid30RS,Green_med,NIR_med,cpg30precip,NHDPlus,utm1,utm2,lon,Class,spatial_cluster80,spatial_cluster40,sb_med
X2,5979,10.4972190856934,-0.0281846784055233,26247.375,-7.99406671524048,1.5937647819519,0.290844410657883,0.73320597410202,6317.6484375,307,-10.8891220092773,0.127117425203323,332.665863037109,1598.03747558594,87320,0,157397.732999999,532558.682600001,-115.509842795346,X2,24,157,4
X2,8589,8.18056488037109,-5.10649967193604,31401.21875,-7.453049659729,2.41584706306458,0.311564862728119,0.669467389583588,5912.4775390625,248,-3.6477038860321,0.24621619284153,490.304626464844,2097.87451171875,109827,1,155106.377499999,548379.636600001,-115.557407315994,X2,28,186,7
X2,4628,9.85685062408447,-4.36751317977905,12882.9755859375,-8.2523307800293,1.88233494758606,0.269317060709,0.763747870922089,6376.55859375,263,-6.18279886245728,0.256972134113312,416.456573486328,2468.53735351562,93535,1,161896.6665,526449.775,-115.442710612976,X2,45,180,7
X2,6807,9.42274475097656,-4.69052457809448,26214.755859375,-7.80904388427734,1.70373737812042,0.286209553480148,0.720745861530304,7140.51123046875,320,-5.68339347839355,0.138834178447723,340.528015136719,1795.25061035156,84892,1,162561.6107,537916.5833,-115.445505464133,X2,40,156,2
X2,5270,9.65076923370361,-2.41159391403198,14997.8388671875,-11.649977684021,2.38240265846252,0.22458603978157,0.652957201004028,3374.99584960938,276,-8.06137466430664,0.3426673412323,521.859802246094,2178.673828125,80966,1,166459.870300001,528492.242900001,-115.383122261118,X2,37,203,8
X2,8151,5.45554780960083,-3.53553605079651,21599.587890625,-9.44519519805908,2.76402688026428,0.271194577217102,0.720518827438354,6617.6279296875,354,-5.92842483520508,0.240366548299789,388.653747558594,1846.05249023438,73563,1,179927.483200001,544044.237600001,-115.216393062512,X2,61,32,3
X2,6948,9.02027797698975,-2.31426334381104,86616.921875,-7.2856125831604,1.66696763038635,0.278746366500854,0.703953444957733,5825.1533203125,282,-7.0533275604248,0.254183441400528,482.282348632812,2322.22021484375,101936,1,186963.2773,536475.8323,-115.11361356277,X2,63,23,6
X2,9381,6.25817775726318,-0.649590373039246,12431.34765625,-11.1858654022217,3.46182584762573,0.216491341590881,0.661609768867493,5241.49365234375,347,-7.04237222671509,0.198707550764084,385.368469238281,1518.78063964844,46694,1,178430.535499999,551562.8039,-115.244178264698,X2,85,42,10
X2,6011,6.91375207901001,-1.34212243556976,3337.0908203125,-8.27833843231201,1.66295194625854,0.263623982667923,0.750676691532135,5696.22119140625,291,-3.1869683265686,0.301993876695633,522.486206054688,2797.99438476562,89492,1,188950.7925,529641.912699999,-115.080089241988,X2,17,174,1
X2,4747,6.02340745925903,-3.609375,2136.3349609375,-8.77504539489746,1.51029229164124,0.259192019701004,0.732723534107208,6052.96923828125,236,-3.31471252441406,0.465563416481018,311.437866210938,1497.64440917969,59837,0,173826.6862,525767.976199999,-115.280798022605,X2,36,59,9
X2,4752,8.57430171966553,-1.70789933204651,7891.39013671875,-8.38928127288818,1.77181398868561,0.272930711507797,0.685031294822693,6004.4912109375,303,-6.31896686553955,0.133362978696823,409.533355712891,1924.98852539062,90289,1,160589.650599999,527074.508400001,-115.46101504499,X2,53,62,7
X2,7903,9.39968109130859,-4.11615657806396,45184.2109375,-8.04945182800293,1.63072323799133,0.284702688455582,0.74928891658783,6780.927734375,248,-6.22937250137329,0.0929445177316666,361.172790527344,2019.11730957031,96546,1,156337.2973,545292.889599999,-115.537482264137,X2,98,162,10
X2,6145,11.2823076248169,0.0352647565305233,6870.6884765625,-7.85882186889648,1.56829333305359,0.268525153398514,0.688271582126617,2028.23425292969,401,-7.12483024597168,0.161490023136139,552.658752441406,2489.96044921875,66715,0,212215.038000001,528151.0165,-114.763891989907,X2,48,37,3
X2,7539,11.8857345581055,-3.31486010551453,172079.8125,-8.68379402160645,2.04259181022644,0.273517161607742,0.744497001171112,6605.5673828125,283,-8.01864051818848,0.104401774704456,345.330322265625,1737.35131835938,102655,2,156080.2039,543191.101,-115.538767040124,X2,98,162,10
X2,7479,12.3004159927368,-0.867499470710754,128984.34375,-7.54394578933716,1.66548979282379,0.315697848796844,0.733381569385529,5250.92919921875,364,-8.06110572814941,0.204317420721054,423.482482910156,2073.63208007812,61738,2,194236.8517,539221.846000001,-115.017710946157,X2,50,120,7
X2,6345,10.7834186553955,-2.63247346878052,48315.91796875,-8.16501712799072,1.5336000919342,0.279228508472443,0.767506837844849,6427.61865234375,235,-6.3802227973938,0.136870235204697,416.364410400391,2162.64599609375,116102,1,182644.502599999,532545.5557,-115.168249193298,X2,20,110,8
X2,5122,8.00485897064209,-0.517890095710754,1015.79656982422,-7.06779479980469,2.51288080215454,0.338944524526596,0.71951949596405,6532.74560546875,248,-4.52527189254761,0.392618387937546,369.222564697266,1650.61669921875,73360,0,184898.2213,526082.382200001,-115.131448411622,X2,80,92,10
X2,5771,10.8773040771484,-1.33719885349274,34042.56640625,-7.89761972427368,1.67239594459534,0.291356563568115,0.726590156555176,6433.83154296875,294,-6.90793466567993,0.121683597564697,335.030395507812,1518.48803710938,88332,1,159406.215500001,531357.5209,-115.481434195338,X2,94,111,4
X2,7050,11.185546875,-2.74591732025146,581566.6875,-8.87581920623779,1.66693687438965,0.274927347898483,0.689672231674194,5391.4453125,326,-10.3394365310669,0.262262761592865,324.766052246094,1438.53637695312,89351,1,188805.9901,536989.3464,-115.089151161191,X2,17,174,6
X2,9313,10.3555192947388,-1.34438753128052,7534.6845703125,-8.28093242645264,1.81641435623169,0.263331532478333,0.735106468200684,5490.21142578125,305,-4.58373928070068,0.220283776521683,497.593200683594,2503.27612304688,65269,1,184129.5243,550059.2152,-115.16531908569,X2,12,21,1
X2,7452,6.53632497787476,-9.70730209350586,101707.78125,-8.73888969421387,2.53110718727112,0.273542791604996,0.655824422836304,5462.005859375,265,-6.32534122467041,0.135859251022339,451.852386474609,2004.39562988281,68237,2,161166.377800001,542284.010199999,-115.468909136696,X2,64,175,2
X2,8124,9.57456016540527,-1.61601424217224,402.792327880859,-7.1940393447876,1.47996842861176,0.304170727729797,0.689914166927338,6359.86572265625,416,-10.3368167877197,0.158906146883965,450.072052001953,2031.1826171875,61232,1,164608.767999999,545401.2993,-115.425465910082,X2,21,163,1
X2,4849,7.17931413650513,-1.22524690628052,8995.72265625,-8.53361320495605,1.87248957157135,0.265547960996628,0.702069938182831,5228.25,314,-6.957679271698,0.277037113904953,331.636993408203,1407.228515625,71240,1,211168.9472,522516.630100001,-114.77290987169,X2,104,155,3
X2,4665,10.6378660202026,-4.19135189056396,33139.484375,-7.96350526809692,1.50528335571289,0.281249046325684,0.720988214015961,6470.08203125,277,-6.78987598419189,0.175868108868599,375.417999267578,1857.13854980469,93261,1,161108.254799999,526657.0448,-115.453577269427,X2,64,175,7
X2,8100,12.4325847625732,-0.177788630127907,660579.5625,-8.15139102935791,1.76906192302704,0.283880263566971,0.725889563560486,6527.21337890625,379,-10.5893974304199,0.135612487792969,408.813781738281,2042.60424804688,60669,1,163506.6231,545422.921,-115.440430500422,X2,102,215,1
X2,10520,8.96799945831299,-7.43113899230957,8462.8193359375,-9.90860748291016,2.62457489967346,0.243928253650665,0.633807063102722,3598.16870117188,286,-3.84423136711121,0.176692321896553,529.270751953125,2260.453125,73166,1,174935.4978,570066.0272,-115.310289101705,X2,100,44,5
X2,7164,8.43061447143555,-3.31043839454651,13321.578125,-9.47711563110352,2.09982085227966,0.255455613136292,0.72236579656601,5510.0322265625,289,-8.98155689239502,0.28352102637291,322.254211425781,1593.3271484375,78270,1,189680.513,537776.6263,-115.078064906883,X2,34,112,6
X2,8947,7.35573625564575,-2.35118269920349,121377.8515625,-7.35104990005493,1.84501206874847,0.283874809741974,0.736619055271149,5993.51025390625,334,-6.35651922225952,0.19773730635643,384.630615234375,1919.22680664062,81259,2,184174.2752,547459.781099999,-115.162157051591,X2,12,21,4
X2,6452,7.22365713119507,-0.995619058609009,4843.25634765625,-10.0185098648071,2.36332130432129,0.247211545705795,0.686499416828156,5819.431640625,215,-2.32280707359314,0.119761228561401,442.469604492188,2040.48498535156,120555,0,181755.863500001,533329.579,-115.181046592927,X2,96,176,7
X2,4903,10.729907989502,-1.74849450588226,11775.046875,-6.85089492797852,2.05602359771729,0.342503517866135,0.713348031044006,6589.90380859375,291,-5.524085521698,0.189974397420883,360.685699462891,1680.8056640625,79577,1,171128.460000001,526581.307,-115.318081669325,X2,25,148,8
X2,9088,8.69959163665771,-6.40116357803345,45550.5,-8.755295753479,2.57012820243835,0.269681960344315,0.669745624065399,5973.05615234375,294,-6.97608709335327,0.173255130648613,534.032104492188,2300.73291015625,111047,1,156685.3912,550900.372,-115.53863337621,X2,59,53,7
X2,6212,8.98379039764404,-3.96625423431396,16185.4443359375,-7.33172464370728,2.17689538002014,0.299851357936859,0.683192729949951,5059.7734375,359,-5.92690658569336,0.196030050516129,508.673278808594,2295.03442382812,69648,1,211937.9637,528484.6765,-114.767945798948,X2,48,18,3
X2,4828,9.96727848052979,-2.57846403121948,9076.041015625,-8.53714561462402,1.65867125988007,0.256756216287613,0.706446588039398,5101.38720703125,322,-6.62568521499634,0.170473948121071,367.281555175781,1667.57165527344,78226,1,206022.2302,522959.2136,-114.842898027881,X2,13,196,4
X2,8839,9.09493827819824,-2.01875805854797,34486.73828125,-8.13556671142578,1.96868765354156,0.284613460302353,0.689003646373749,6431.64404296875,305,-9.96666717529297,0.156326189637184,404.223236083984,1790.70495605469,108140,1,156577.7103,549495.091700001,-115.538622021118,X2,59,53,7
X2,7642,9.83835315704346,-3.18584537506104,4399.39404296875,-8.91531181335449,1.65226542949677,0.255984902381897,0.693831741809845,6487.87744140625,198,-2.10466980934143,0.363390237092972,334.689666748047,1492.59167480469,81826,1,176536.341600001,541968.4026,-115.260301632956,X2,33,179,4
X2,7601,7.15620565414429,-2.70296216011047,3471.62548828125,-7.61850070953369,2.39711999893188,0.305040150880814,0.703570127487183,5905.92041015625,251,-3.56830620765686,0.343710541725159,388.042266845703,1760.18664550781,67248,0,169156.5908,542458.774900001,-115.360814301071,X2,95,31,2
X2,7931,7.36890316009521,-6.97649478912354,2752.35375976562,-8.83484554290771,1.69107055664062,0.256737947463989,0.660875499248505,5933.5712890625,420,-4.92974233627319,0.104738801717758,506.921264648438,2165.06005859375,55151,1,170834.997099999,544059.367799999,-115.33968707022,X2,75,208,2
X2,6867,9.81478977203369,-1.50368928909302,722438.9375,-7.68038463592529,1.43970906734467,0.283337146043777,0.754595696926117,6837.30322265625,351,-8.47483253479004,0.115611128509045,379.678253173828,1990.85510253906,65529,1,174713.2819,537149.6811,-115.280183905439,X2,100,76,4
X2,5271,7.58395862579346,-1.43417692184448,735150.3125,-8.89473247528076,1.59435379505157,0.237814247608185,0.718710839748383,6215.29052734375,276,-9.14820957183838,0.22816526889801,376.949798583984,1810.38159179688,82352,2,162900.7192,528836.0408,-115.431588745651,X2,40,193,7
X2,5958,6.09009456634521,-2.52501082420349,27362.8984375,-7.13168430328369,1.58067393302917,0.303573787212372,0.753152906894684,5459.4921875,312,-5.61746883392334,0.195451095700264,364.828247070312,1887.26086425781,86492,1,210510.125499999,527330.9309,-114.786214993913,X2,104,17,3
X2,5950,7.0530366897583,-4.21232080459595,21400.8125,-7.75236749649048,1.93765485286713,0.297182381153107,0.727140963077545,5335.3310546875,343,-5.17767477035522,0.216255322098732,384.088043212891,1796.58959960938,84054,1,210399.2941,527287.187799999,-114.787674648155,X2,104,67,3
X2,10081,5.61775875091553,-0.453965932130814,3950.6962890625,-7.52491569519043,1.99355351924896,0.300796329975128,0.779266953468323,6811.75146484375,209,-5.55189037322998,0.0843933373689651,373.164031982422,2163.93237304688,98045,1,170595.9967,564356.2063,-115.363556460469,X2,14,167,1
X2,8224,8.22629833221436,-5.76470279693604,17691.259765625,-9.15216445922852,2.73309755325317,0.261572927236557,0.693224430084229,6662.81591796875,346,-3.1533796787262,0.117116369307041,457.195007324219,2073.43994140625,82812,1,180403.734200001,544303.5298,-115.2101918104,X2,62,80,3
X2,8512,8.26946258544922,-2.91162109375,2434.19897460938,-10.4170627593994,2.59566235542297,0.229221358895302,0.520445764064789,2234.88208007812,291,-2.34952306747437,0.208475723862648,670.928100585938,2243.33056640625,69683,1,169112.3105,546617.2149,-115.365641216043,X2,88,31,2
X2,7571,9.7941427230835,-1.43865287303925,8697.8076171875,-8.10375213623047,1.46379029750824,0.254958122968674,0.738397777080536,6505.01806640625,258,-6.24561357498169,0.200573220849037,344.459747314453,1701.30712890625,68334,1,165310.834000001,542577.0244,-115.413052229899,X2,92,165,1
X2,5705,10.2420272827148,-3.03716373443604,14464.2216796875,-7.66297149658203,1.53407192230225,0.291690945625305,0.742802321910858,6720.5693359375,297,-6.64247512817383,0.168631330132484,335.103576660156,1712.76159667969,89939,1,160577.442299999,530867.7633,-115.465090048571,X2,53,62,4
X2,6863,8.84489917755127,-1.21375870704651,16820.35546875,-8.63271427154541,2.16227841377258,0.267811447381973,0.730021476745605,7324.4931640625,215,-6.32327938079834,0.142640620470047,347.079193115234,1697.10168457031,118190,1,182248.6767,536395.5054,-115.17738830559,X2,106,209,5
X2,8506,8.65139484405518,-7.47348356246948,30412.998046875,-6.867027759552,2.70018100738525,0.350515276193619,0.714628756046295,5658,315,-3.74003267288208,0.0982443541288376,467.295349121094,2309.57666015625,66927,1,163477.877800001,547135.177300001,-115.442584179059,X2,102,215,1
X2,6899,9.10236072540283,-3.32933211326599,8092.25,-7.33919763565063,2.07175087928772,0.285696804523468,0.674001097679138,2431.87475585938,347,-5.5965256690979,0.15697355568409,519.455749511719,2308.03271484375,87732,1,157960.689099999,538966.559900001,-115.508888231592,X2,6,202,2
X2,7105,8.37215805053711,-3.49712467193604,28395.576171875,-7.66403341293335,2.03280591964722,0.277343600988388,0.663761913776398,2401.64501953125,280,-6.72399950027466,0.329430669546127,605.429931640625,2658.00927734375,94384,1,187284.515000001,537469.8762,-115.11022819506,X2,63,140,6
X2,8902,9.07350540161133,-2.92373323440552,51115.17578125,-7.28838348388672,1.90769135951996,0.290871530771255,0.722131550312042,5897.2421875,307,-4.99641227722168,0.300456076860428,357.415740966797,1669.59033203125,75883,2,183326.4451,547329.9114,-115.173533570303,X2,81,104,4
X2,8489,10.4358320236206,-0.661268472671509,7199.46728515625,-8.79221153259277,1.79402256011963,0.257014870643616,0.650927901268005,5814.173828125,318,-8.92496299743652,0.0862393155694008,498.330108642578,1978.05725097656,94585,0,157109.3577,547691.8135,-115.529524478651,X2,11,13,10
X2,10109,7.1161937713623,-3.58633089065552,66715.9140625,-7.90709114074707,1.51350677013397,0.297013193368912,0.662535011768341,5897.4033203125,266,-6.73302936553955,0.131815120577812,367.145202636719,1476.86145019531,95164,2,171541.886600001,564706.1895,-115.351044458942,X2,86,20,1
X2,4826,8.28256034851074,-3.053466796875,62486.51953125,-7.40035343170166,1.82037603855133,0.312230110168457,0.70691043138504,5981.8876953125,307,-6.91856813430786,0.177650332450867,361.594696044922,1657.16821289062,67881,2,172255.587300001,526217.7688,-115.302482398423,X2,43,178,9
X2,5023,12.5248861312866,-1.90500211715698,57594.5859375,-8.03199768066406,1.64362645149231,0.286888420581818,0.733568251132965,6037.48291015625,318,-9.51950454711914,0.290627419948578,385.64794921875,1898.17712402344,68159,2,186654.2819,525630.053400001,-115.107267976676,X2,78,123,1
X2,10374,9.85490703582764,-1.92335343360901,6326.28466796875,-7.49710750579834,1.69924199581146,0.292540550231934,0.730510830879211,6072.2666015625,368,-8.54665565490723,0.137730598449707,389.794311523438,1899.07189941406,72461,1,173991.702099999,568322.593499999,-115.321375330081,X2,55,142,5
X2,8138,8.51038837432861,-0.266805022954941,216.668106079102,-7.41174221038818,1.43516767024994,0.287501335144043,0.709864616394043,6520.62744140625,398,-10.7124280929565,0.173776149749756,420.333435058594,1874.74987792969,60671,1,163148.1942,545613.896199999,-115.445486661179,X2,102,95,1
X2,7356,7.85142469406128,-6.31525325775146,134038.46875,-8.48615550994873,2.56841993331909,0.284438520669937,0.756973624229431,6373.26708984375,295,-7.39003992080688,0.211607590317726,343.891448974609,1767.10900878906,68864,2,161175.4658,541822.231899999,-115.468308495433,X2,64,175,2
X2,8178,9.96078491210938,-3.1190185546875,17615.947265625,-8.74595737457275,1.66159665584564,0.244880527257919,0.735461235046387,5902.34130859375,262,-4.29862213134766,0.325134485960007,347.640197753906,1664.57666015625,84066,1,186114.2574,543563.179099999,-115.132024889408,X2,72,69,4
X2,9734,8.82215785980225,-5.50726985931396,30610.630859375,-7.07924222946167,3.16157722473145,0.340744584798813,0.728749990463257,5414.35888671875,363,-7.06496381759644,0.109972268342972,422.038665771484,2076.40625,47331,1,177649.6284,554668.4464,-115.257884525755,X2,41,82,7
X2,4491,8.90616607666016,-2.09555387496948,6471.68603515625,-10.0889348983765,2.36732220649719,0.230205878615379,0.761309504508972,4118.822265625,257,-5.81253004074097,0.266085177659988,448.428527832031,3001.51586914062,93604,1,160911.307700001,524933.1351,-115.45446488502,X2,64,1,7
X2,7160,9.69664192199707,-1.23975968360901,6462.3671875,-7.66695117950439,2.15029001235962,0.261263310909271,0.654459238052368,2711.68725585938,281,-3.08692932128906,0.16524663567543,518.008972167969,2255.12548828125,99834,1,186823.627699999,537993.0941,-115.116980807536,X2,78,25,6
X2,9479,9.4334888458252,-4.86294221878052,26425.79296875,-7.89270639419556,1.70218408107758,0.283932000398636,0.776644945144653,7009.92724609375,233,-5.29244184494019,0.176386386156082,334.905120849609,2074.4228515625,84594,1,169848.3533,553183.686000001,-115.362334359356,X2,22,211,9
X2,5361,9.81091213226318,-1.92852103710175,77575.171875,-7.55899381637573,1.70853233337402,0.296920865774155,0.779405891895294,6968.4189453125,298,-2.4990131855011,0.170837432146072,399.077453613281,2206.48291015625,83292,1,171113.2041,528341.605,-115.320058415085,X2,25,131,8
X2,10268,7.15726757049561,-4.59720849990845,35724.15234375,-8.8192777633667,1.8947479724884,0.246906369924545,0.744644105434418,6113.10693359375,246,-4.36532211303711,0.212106123566628,366.319641113281,1840.66723632812,77127,2,174686.693399999,566785.445800001,-115.310358355368,X2,100,76,2
X2,7632,5.9299955368042,-2.30528426170349,6286.84765625,-6.69540405273438,3.61625289916992,0.356246799230576,0.714641749858856,6561.521484375,290,-4.84587860107422,0.139725551009178,426.110778808594,2009.3388671875,66646,0,169328.041200001,542595.3002,-115.358629329883,X2,95,143,2
X2,7837,6.94628143310547,-7.07534456253052,20080.666015625,-8.43830680847168,1.96868669986725,0.280007600784302,0.768216133117676,6945.65283203125,214,-5.09026670455933,0.263088405132294,317.084014892578,1733.01818847656,70689,1,163687.9811,544295.9683,-115.436811895042,X2,102,72,1
X2,7885,9.9428768157959,-1.00760900974274,131305.0625,-6.82194995880127,2.08299708366394,0.314960032701492,0.692644476890564,5409.54443359375,352,-9.61523056030273,0.160322651267052,407.992858886719,1828.72155761719,78823,2,189991.5527,541925.5601,-115.077859165605,X2,77,129,6
X2,8764,5.90671253204346,-2.65372729301453,13685.1572265625,-6.94117021560669,3.0433361530304,0.28251975774765,0.706931531429291,6012.298828125,283,-3.5449550151825,0.382072120904922,442.65966796875,2078.80517578125,70363,1,170659.032199999,547699.124700001,-115.345760756006,X2,14,103,2
X2,6044,8.83891868591309,0.0462239570915699,3102.3359375,-7.34700441360474,1.53751575946808,0.278422117233276,0.762957751750946,5924.921875,297,-2.23735332489014,0.196668073534966,566.662963867188,3051.46240234375,94118,0,188186.782400001,529911.4333,-115.090686345466,X2,30,91,8
X2,7865,10.6233472824097,-2.3575439453125,102218.75,-7.67863607406616,1.65990614891052,0.283742815256119,0.706560075283051,5395.70849609375,352,-5.98142957687378,0.18579338490963,375.883544921875,1689.99438476562,69088,2,189280.4838,541931.6789,-115.08750592015,X2,84,210,6
X2,8807,10.4833917617798,-7.25874853134155,35887.0390625,-6.76400995254517,3.07539176940918,0.314752161502838,0.713827550411224,6072.32373046875,334,-6.58277034759521,0.276568502187729,463.783508300781,2231.35571289062,66617,2,171292.6724,547953.5868,-115.337422879592,X2,19,90,2
X2,4656,6.21164560317993,-1.36306428909302,48519,-8.9424877166748,1.63037943840027,0.223238900303841,0.653891980648041,2047.65197753906,354,-8.45313739776611,0.0570283979177475,525.884338378906,2227.15844726562,75619,2,207687.4463,522119.9055,-114.81961324413,X2,52,149,4
X2,9522,9.87520980834961,-1.38052034378052,5095.89404296875,-7.18265199661255,1.83313703536987,0.323234349489212,0.713709056377411,6249.703125,179,-5.49346971511841,0.142275512218475,334.337219238281,1486.88952636719,118312,1,163919.0518,554012.2202,-115.443689431677,X2,57,220,5
X2,10173,6.24371433258057,-1.10693359375,8570.5146484375,-7.6105432510376,2.33466982841492,0.295135170221329,0.738081932067871,6165.8134765625,251,-5.99288415908813,0.0705065950751305,450.033172607422,2497.76904296875,97425,0,169908.458000001,565886.238299999,-115.374473239919,X2,22,35,1
X2,5623,8.34820938110352,-1.48973250389099,13993.5703125,-7.04324293136597,1.94661259651184,0.325823336839676,0.744220316410065,6715.20654296875,256,-6.5899224281311,0.158574000000954,367.74609375,1793.84619140625,92663,1,156405.4529,530847.171499999,-115.521481009651,X2,98,53,4
X2,9876,9.56424522399902,-3.18141007423401,10818.6484375,-8.2142448425293,2.26696014404297,0.28538778424263,0.664600253105164,4818.6748046875,238,-2.34918665885925,0.0621039420366287,570.344909667969,2852.8515625,100520,1,171200.2005,558130.3981,-115.349002285471,X2,19,148,6
X2,7187,10.1343431472778,-4.62550163269043,20107.912109375,-7.00561666488647,2.10597038269043,0.338084489107132,0.738752245903015,6865.45947265625,277,-6.82765007019043,0.252366989850998,364.631378173828,1818.10522460938,80048,1,165124.592599999,540331.4344,-115.413275108834,X2,92,169,3
X2,8832,7.18062973022461,-0.349351674318314,414.942413330078,-7.9177770614624,1.52741718292236,0.298012405633926,0.716536343097687,6251.37646484375,220,-3.62994909286499,0.127196401357651,321.782867431641,1599.31042480469,83256,1,165108.9563,548623.863399999,-115.42199293395,X2,92,169,1
X2,7969,8.54857158660889,-9.38134765625,35417.29296875,-9.33287048339844,3.16681790351868,0.260084867477417,0.565663158893585,3229.03686523438,287,-7.1117467880249,0.205367252230644,548.355102539062,1842.29296875,68703,2,165079.2173,544778.468,-115.418448612937,X2,92,169,1
X2,7213,9.62650871276855,-2.56696224212646,32820.75,-8.59617042541504,1.67462527751923,0.254053711891174,0.731398522853851,6805.24560546875,257,-7.77892398834229,0.261555999517441,316.425750732422,1524.439453125,76006,1,165616.4812,540528.968900001,-115.406814019446,X2,47,106,3
X2,10399,6.78205919265747,-2.65003800392151,7466.50048828125,-6.29245805740356,3.49958539009094,0.421335428953171,0.708521485328674,5809.82373046875,348,-5.6149640083313,0.11331520229578,458.737579345703,2117.77758789062,74825,1,173936.888499999,568674.128599999,-115.322477906882,X2,55,142,5
X2,6999,9.44198894500732,-2.21937394142151,4859.34814453125,-8.87437152862549,1.68868386745453,0.24568909406662,0.644508600234985,2362.57934570312,301,-2.89616250991821,0.165905430912971,579.335754394531,2344.23291015625,84700,1,158223.3508,539624.582900001,-115.506016000285,X2,91,71,2
X2,8580,12.9193964004517,-1.66623258590698,295879.3125,-7.40153312683105,1.50353288650513,0.290886014699936,0.747815489768982,6255.876953125,322,-6.75883817672729,0.133901283144951,362.812103271484,1790.04504394531,73544,2,161797.6779,547702.3551,-115.465956187649,X2,15,6,8
X2,7229,7.59641647338867,-2.70412874221802,15167.2177734375,-8.39985084533691,2.20706415176392,0.294574022293091,0.625959694385529,4587.68359375,262,-3.27429699897766,0.25652939081192,540.427124023438,1770.34057617188,95806,1,187237.231000001,538606.8369,-115.111973816593,X2,63,140,6
X2,9139,9.98034858703613,-1.93370223045349,15287.6962890625,-8.38587856292725,2.47696709632874,0.269366383552551,0.74748694896698,6946.37939453125,229,-2.20494055747986,0.10918977111578,324.303924560547,1705.83935546875,102913,1,161928.6291,550803.822000001,-115.467389864215,X2,45,180,8
X2,9050,10.2109575271606,-2.62814664840698,10106.3896484375,-9.60132217407227,1.65233290195465,0.210949078202248,0.670204162597656,4859.88330078125,231,-3.08902549743652,0.399459064006805,450.143096923828,1960.32482910156,87442,1,178962.8092,548452.2596,-115.233855527687,X2,101,205,3
X2,4796,11.1215782165527,-2.18282055854797,42222.19921875,-8.17209625244141,1.57910716533661,0.269189327955246,0.746249496936798,6541.53076171875,246,-7.44676303863525,0.249073192477226,328.307281494141,2048.94287109375,82300,1,164692.2097,526843.818299999,-115.405336062069,X2,21,163,8
X2,4963,11.9031391143799,-0.775146484375,17167.162109375,-9.00492668151855,1.95944833755493,0.262676149606705,0.705839514732361,6111.2392578125,265,-6.25794506072998,0.335795164108276,337.98193359375,1735.8818359375,73646,1,183103.8596,525724.582,-115.155357465464,X2,54,153,10
X2,8917,9.49277114868164,-1.89755582809448,2931.50561523438,-10.5947141647339,2.29741477966309,0.256597459316254,0.556067585945129,2806.67504882812,217,-2.92674803733826,0.201560989022255,574.647583007812,1911.73156738281,85200,1,178197.408299999,547894.7193,-115.243686207516,X2,85,98,3
X2,6704,10.9874954223633,-1.54393172264099,27774.376953125,-6.88652896881104,1.96635568141937,0.340073674917221,0.779628098011017,6810.8291015625,256,-4.30755853652954,0.11803612858057,418.967407226562,2404.27368164062,114865,1,185086.3303,534993.7049,-115.13758867312,X2,80,184,8
X2,4860,8.93493270874023,-1.31574165821075,1834.30969238281,-8.35757637023926,1.79895675182343,0.237200364470482,0.717808663845062,2566.1298828125,324,-9.65271759033203,0.375053137540817,511.287445068359,2516.57983398438,64187,0,187308.973300001,524859.807600001,-115.097671730712,X2,63,140,1
X2,9299,9.94698524475098,-1.8621826171875,106096.3125,-9.33267593383789,2.13344073295593,0.232978418469429,0.643957912921906,5048.171875,318,-4.15960454940796,0.285081773996353,468.500518798828,1887.85729980469,85024,2,179339.834100001,550295.429,-115.23057188613,X2,39,139,1
X2,7816,11.3849287033081,-1.53011071681976,37407.0078125,-6.43760633468628,2.02201557159424,0.340327769517899,0.752910852432251,6990.80078125,239,-3.83917903900146,0.0874127671122551,365.882202148438,1905.67907714844,106018,1,155300.958799999,545022.976199999,-115.5512459866,X2,28,186,10
X2,9326,10.0448818206787,-6.46629524230957,23305.4921875,-7.91031789779663,1.78684997558594,0.300518155097961,0.735050320625305,7116.8720703125,241,-3.61368203163147,0.0539000853896141,336.005310058594,1851.89428710938,131261,1,157947.849099999,552815.593599999,-115.523506092868,X2,6,202,8
X2,6397,10.6758985519409,-3.23708772659302,217879.40625,-8.56983852386475,1.9405825138092,0.267126172780991,0.72854208946228,6877.93994140625,268,-6.8847599029541,0.228772908449173,399.205444335938,1899.36145019531,93423,2,179371.1621,533255.517999999,-115.213250610334,X2,39,139,7
X2,8624,9.41840934753418,-2.26589632034302,14361.7265625,-6.21282577514648,3.35539293289185,0.369736880064011,0.684577703475952,5866.73291015625,404,-7.03277778625488,0.180880904197693,441.555603027344,1976.53125,53095,1,172008.707900001,546875.3836,-115.326619317274,X2,103,185,2
X2,7455,7.91747617721558,-3.24949812889099,120322.53125,-8.58318519592285,2.40805745124817,0.281370997428894,0.739918172359467,6679.3349609375,258,-7.52723836898804,0.119478471577168,346.285736083984,1724.15551757812,102265,2,155787.284299999,542813.318499999,-115.542340413579,X2,28,214,10
X2,6137,10.7904777526855,-4.14586067199707,217533.84375,-7.7531099319458,1.50419473648071,0.292063027620316,0.815703630447388,6750.611328125,336,-8.44225215911865,0.20027069747448,398.972412109375,2690.95434570312,71207,2,168562.707900001,532321.5615,-115.358571388763,X2,89,109,6
